№,Ханш Дээд,Ханш Доод,Ханш Нээлт,Ханш Хаалт,Арилжигдсан Ширхэг,Арилжигдсан Үнийн дүн,Арилжигдсан Огноо
411,"11,200","10,000","11,200","10,070",409,"4,120,190",2017-10-09
412,"11,200","11,200","11,200","11,200",5,"56,000",2017-10-06
413,"11,380","10,510","10,510","11,030",288,"3,177,440",2017-09-29
414,"10,800","10,560","10,800","10,620",51,"541,680",2017-09-28
415,"10,800","10,800","10,800","10,800",8,"86,400",2017-09-27
416,"11,000","11,000","11,000","11,000",7,"77,000",2017-09-25
417,"10,560","10,550","10,560","10,560",41,"432,880",2017-09-22
418,"11,000","10,510","10,900","10,880",28,"304,530",2017-09-20
419,"11,000","11,000","11,000","11,000",18,"198,000",2017-09-19
420,"11,000","11,000","11,000","11,000",3,"33,000",2017-09-18
421,"11,000","10,500","10,700","10,800",200,"2,159,230",2017-09-14
422,"11,000","11,000","11,000","11,000",5,"55,000",2017-09-13
423,"11,000","11,000","11,000","11,000",413,"4,543,000",2017-09-12
424,"11,740","11,740","11,740","11,740",3,"35,220",2017-09-07
425,"11,010","11,000","11,010","11,010",30,"330,200",2017-09-06
426,"11,930","11,930","11,930","11,930",8,"95,440",2017-09-01
427,"11,950","11,950","11,950","11,950",8,"95,600",2017-08-31
428,"11,990","11,500","11,500","11,650",144,"1,677,340",2017-08-30
429,"11,500","11,500","11,500","11,500",2,"23,000",2017-08-25
430,"10,300","10,300","10,300","10,300",23,"236,900",2017-08-23
431,"11,000","11,000","11,000","11,000",4,"44,000",2017-08-21
432,"11,750","11,500","11,500","11,600",97,"1,124,850",2017-08-15
433,"11,500","11,000","11,500","11,420",6,"68,500",2017-08-14
434,"11,500","11,500","11,500","11,500",31,"356,500",2017-08-08
435,"11,500","11,010","11,010","11,170",15,"167,600",2017-08-07
436,"11,000","11,000","11,000","11,000",20,"220,000",2017-08-04
437,"12,000","12,000","12,000","12,000",2,"24,000",2017-07-31
438,"11,000","11,000","11,000","11,000",100,"1,100,000",2017-07-20
439,"11,000","11,000","11,000","11,000",80,"880,000",2017-07-04
440,"12,190","12,190","12,190","12,190",10,"121,900",2017-06-30
441,"12,500","11,450","11,450","11,680",94,"1,097,800",2017-06-29
442,"11,450","10,000","10,000","11,040",35,"386,250",2017-06-28
443,"10,000","10,000","10,000","10,000",6,"60,000",2017-06-09
444,"10,000","10,000","10,000","10,000",2,"20,000",2017-05-30
445,"11,000","10,910","10,910","10,980",10,"109,820",2017-05-22
446,"11,000","11,000","11,000","11,000",1,"11,000",2017-05-18
447,"10,500","10,500","10,500","10,500",50,"525,000",2017-05-16
448,"10,000","10,000","10,000","10,000",1,"10,000",2017-04-19
449,"10,160","10,000","10,160","10,010",35,"350,320",2017-04-11
450,"10,500","10,000","10,500","10,360",34,"352,100",2017-04-07
451,"11,500","11,500","11,500","11,500",1,"11,500",2017-04-06
452,"11,000","10,000","10,400","10,070",356,"3,583,200",2017-04-05
453,"11,690","11,690","11,690","11,690",2,"23,380",2017-04-04
454,"10,300","10,300","10,300","10,300",4,"41,200",2017-04-03
455,"10,200","10,200","10,200","10,200",20,"204,000",2017-03-27
456,"11,210","10,200","11,210","10,220",235,"2,402,050",2017-03-24
457,"11,800","11,600","11,800","11,700",10,"117,000",2017-03-23
458,"11,990","11,990","11,990","11,990",1,"11,990",2017-03-21
459,"11,990","11,600","11,990","11,840",263,"3,114,370",2017-03-20
460,"12,000","11,990","12,000","11,990",315,"3,777,500",2017-03-14
461,"12,000","12,000","12,000","12,000",90,"1,080,000",2017-03-13
462,"12,000","12,000","12,000","12,000",120,"1,440,000",2017-03-10
463,"12,000","12,000","12,000","12,000",77,"924,000",2017-02-22
464,"12,000","12,000","12,000","12,000",1,"12,000",2017-02-15
465,"12,000","12,000","12,000","12,000",2,"24,000",2017-02-02
466,"12,150","12,150","12,150","12,150",19,"230,850",2017-01-27
467,"12,150","12,150","12,150","12,150",2,"24,300",2017-01-23
468,"12,200","12,200","12,200","12,200",3,"36,600",2016-12-27
469,"12,400","12,000","12,000","12,270",95,"1,165,190",2016-12-26
470,"12,190","12,000","12,000","12,110",119,"1,441,230",2016-12-23
471,"12,100","12,000","12,000","12,050",20,"241,000",2016-12-22
472,"12,200","12,010","12,010","12,060",28,"337,800",2016-12-21
473,"11,990","11,980","11,980","11,980",142,"1,701,760",2016-12-20
474,"11,990","11,900","11,900","11,940",96,"1,146,540",2016-12-19
475,"12,010","11,500","11,500","11,760",20,"235,100",2016-12-15
476,"10,450","10,450","10,450","10,450",5,"52,250",2016-12-14
477,"9,090","9,090","9,090","9,090",2,"18,180",2016-12-01
478,"9,550","9,550","9,550","9,550",4,"38,200",2016-11-23
479,"10,000","10,000","10,000","10,000",3,"30,000",2016-10-21
480,"10,500","10,500","10,500","10,500",1,"10,500",2016-09-29
481,"10,500","10,500","10,500","10,500",6,"63,000",2016-09-28
482,"10,500","10,200","10,500","10,360",22,"228,000",2016-09-27
483,"11,000","11,000","11,000","11,000",2,"22,000",2016-09-26
484,"11,000","11,000","11,000","11,000",4,"44,000",2016-09-23
485,"11,600","11,600",0,0,"371,250","4,306,500,000",2016-09-13
486,"11,640","11,640",0,0,"2,066,790","24,057,435,600",2016-09-05
487,"12,000","12,000","12,000","12,000",18,"216,000",2016-08-02
488,"12,000","12,000","12,000","12,000",3,"36,000",2016-08-01
489,"12,000","12,000","12,000","12,000",3,"36,000",2016-08-01
490,"12,000","12,000","12,000","12,000",2,"24,000",2016-07-29
491,"12,500","12,500","12,500","12,500",1,"12,500",2016-07-22
492,"12,700","11,850","11,850","11,990",70,"839,050",2016-07-18
493,"12,600","12,600","12,600","12,600",5,"63,000",2016-07-07
494,"12,640","12,640","12,640","12,640",50,"632,000",2016-07-05
495,"12,690","11,860","11,860","12,500",13,"162,480",2016-07-01
496,"12,750","12,750","12,750","12,750",50,"637,500",2016-06-30
497,"12,900","12,900","12,900","12,900",11,"141,900",2016-06-28
498,"12,980","12,500","12,980","12,880",76,"978,700",2016-06-23
499,"13,140","12,500","12,500","12,990",26,"337,800",2016-06-16
500,"13,000","11,850","11,850","12,770",25,"319,200",2016-06-15
501,"13,090","13,090","13,090","13,090",20,"261,800",2016-06-13
502,"13,400","13,100","13,400","13,210",160,"2,114,000",2016-06-10
503,"13,100","12,500","12,500","12,910",138,"1,781,050",2016-06-09
504,"11,950","11,500","11,500","11,820",160,"1,891,500",2016-06-08
505,"11,450","11,000","11,000","11,180",113,"1,262,800",2016-06-07
506,"10,000","10,000","10,000","10,000",4,"40,000",2016-06-03
507,"10,000","10,000","10,000","10,000",10,"100,000",2016-06-02
508,"9,500","9,500","9,500","9,500",97,"921,500",2016-05-27
509,"9,500","9,500","9,500","9,500",97,"921,500",2016-05-26
510,"10,990","10,990","10,990","10,990",4,"43,960",2016-05-25
511,"10,750","10,750","10,750","10,750",3,"32,250",2016-05-24
512,"10,500","10,500","10,500","10,500",5,"52,500",2016-05-19
513,"10,750","9,350","9,350","9,385",84,"788,200",2016-05-18
514,"9,350","9,350","9,350","9,350",3,"28,050",2016-05-17
515,"9,350","9,350","9,350","9,350",5,"46,750",2016-05-16
516,"11,000","11,000","11,000","11,000",3,"33,000",2016-05-05
517,"10,000","10,000","10,000","10,000",4,"40,000",2016-04-21
518,"11,000","10,000","10,050","10,320",13,"134,200",2016-04-20
519,"11,000","10,510","11,000","10,710",5,"53,530",2016-04-19
520,"11,200","11,200","11,200","11,200",2,"22,400",2016-04-11
521,"11,450","11,010","11,450","11,250",11,"123,750",2016-03-31
522,"11,500","11,000","11,500","11,420",13,"148,500",2016-03-30
523,"11,500","11,500","11,500","11,500",1,"11,500",2016-03-29
524,"11,500","11,500","11,500","11,500",3,"34,500",2016-03-28
525,"11,500","11,500","11,500","11,500",4,"46,000",2016-03-24
526,"12,000","12,000","12,000","12,000",2,"24,000",2016-03-21
527,"11,900","11,000","11,000","11,450",10,"114,500",2016-03-16
528,"12,550","11,000","11,000","11,620",5,"58,100",2016-03-14
529,"12,500","11,000","11,000","11,230",13,"146,000",2016-03-11
530,"11,000","11,000","11,000","11,000",30,"330,000",2016-03-10
531,"12,000","12,000","12,000","12,000",49,"588,000",2016-03-01
532,"12,500","11,000","11,000","12,000",3,"36,000",2016-02-26
533,"12,400","12,400","12,400","12,400",20,"248,000",2016-02-17
534,"12,500","12,000","12,500","12,250",20,"245,000",2016-02-03
535,"12,210","12,200","12,210","12,200",13,"158,630",2016-02-01
536,"12,500","12,500","12,500","12,500",3,"37,500",2016-01-26
537,"12,500","12,500","12,500","12,500",1,"12,500",2016-01-25
538,"12,200","12,200","12,200","12,200",67,"817,400",2016-01-20
539,"12,500","12,500","12,500","12,500",10,"125,000",2016-01-19
540,"12,300","12,300","12,300","12,300",369,"4,538,700",2016-01-15
541,"12,300","12,300","12,300","12,300",25,"307,500",2016-01-13
542,"12,220","12,200","12,210","12,220",303,"3,702,030",2016-01-11
543,"12,300","12,200","12,300","12,210",35,"427,200",2016-01-08
544,"12,200","12,200","12,200","12,200","2,022","24,668,400",2016-01-07
545,"12,200","12,200","12,200","12,200","1,120","13,664,000",2016-01-06
546,"12,400","12,100","12,200","12,180",107,"1,303,300",2016-01-05
547,"12,200","12,100","12,100","12,100","3,056","36,979,300",2016-01-04
