№,Ханш Дээд,Ханш Доод,Ханш Нээлт,Ханш Хаалт,Арилжигдсан Ширхэг,Арилжигдсан Үнийн дүн,Арилжигдсан Огноо
763,960,930,958,936,"3,855","3,607,470",2022-04-21
764,960,931,931,958,"3,180","3,033,069",2022-04-20
765,958,930,930,943,"5,204","4,869,536",2022-04-19
766,960,930,940,953,"5,026","4,720,954",2022-04-18
767,957,930,930,955,"2,417","2,269,883",2022-04-15
768,958,920,940,950,"15,079","14,291,538",2022-04-14
769,958,935,935,954,"1,533","1,453,801",2022-04-13
770,960,935,960,941,"5,265","4,966,129",2022-04-12
771,"1,000",946,951,955,"9,802","9,479,311",2022-04-11
772,"1,000",943,950,985,"14,337","13,662,820",2022-04-08
773,980,945,950,974,"6,575","6,325,724",2022-04-07
774,950,948,948,949,"58,778","55,782,589",2022-04-06
775,965,948,948,948,"2,800","2,657,975",2022-04-05
776,979,948,950,960,"5,434","5,212,673",2022-04-04
777,969,942,950,952,"6,129","5,830,200",2022-04-01
778,978,950,951,966,"7,545","7,238,785",2022-03-31
779,978,950,952,977,"10,074","9,695,428",2022-03-30
780,977,951,951,976,"3,503","3,366,623",2022-03-29
781,"1,020",950,980,982,"4,756","4,645,208",2022-03-28
782,"1,026",980,"1,010",990,"6,245","6,215,083",2022-03-25
783,"1,057","1,011","1,022","1,051","3,745","3,918,877",2022-03-24
784,"1,078","1,010","1,040","1,068","10,979","11,647,203",2022-03-23
785,"1,080",960,960,"1,070","14,034","14,107,094",2022-03-22
786,980,852,860,970,"9,900","8,928,920",2022-03-21
787,870,841,841,868,"1,931","1,647,174",2022-03-18
788,883,832,832,861,"5,189","4,409,121",2022-03-17
789,880,800,841,875,"7,907","6,721,615",2022-03-16
790,900,850,860,857,"10,324","8,855,211",2022-03-15
791,900,855,890,874,"14,503","12,851,260",2022-03-14
792,910,881,910,907,"4,505","4,070,921",2022-03-11
793,950,900,950,926,"6,282","5,763,586",2022-03-10
794,981,954,980,959,"9,526","9,217,681",2022-03-09
795,989,980,981,985,"6,444","6,321,716",2022-03-07
796,"1,055",975,978,"1,014","14,799","14,892,920",2022-03-04
797,"1,015",963,971,987,"6,107","5,952,718",2022-03-03
798,978,960,975,977,"5,022","4,892,137",2022-03-02
799,"1,010",980,992,987,"5,260","5,201,531",2022-03-01
800,"1,017",980,996,992,"18,930","18,792,200",2022-02-28
801,"1,018",999,"1,000","1,000","10,327","10,328,440",2022-02-25
802,"1,024","1,000","1,024","1,003","12,458","12,500,534",2022-02-24
803,950,950,0,0,"748,996","711,546,200",2022-02-24
804,"1,033","1,000","1,000","1,005","15,140","15,269,950",2022-02-23
805,"1,057","1,000","1,040","1,004","17,056","17,186,651",2022-02-22
806,"1,070","1,020","1,024","1,058","21,993","22,861,248",2022-02-21
807,"1,035","1,000","1,033","1,009","52,295","52,830,896",2022-02-18
808,"1,034",999,"1,020","1,002","129,711","129,781,628",2022-02-16
809,"1,040","1,000","1,039","1,001","88,503","88,870,896",2022-02-15
810,"1,080","1,000","1,000","1,004","57,565","59,044,984",2022-02-14
811,"1,050","1,000","1,040","1,013","30,607","31,105,697",2022-02-11
812,"1,035",998,"1,030","1,022","39,455","39,920,330",2022-02-10
813,"1,037",998,998,"1,010","8,104","8,120,052",2022-02-09
814,"1,038",995,"1,000",998,"4,626","4,623,161",2022-02-08
815,"1,047","1,000","1,038","1,020","7,159","7,339,291",2022-02-07
816,"1,137","1,000","1,137","1,002","34,037","34,467,072",2022-02-01
817,"1,148","1,100","1,100","1,111","3,378","3,743,340",2022-01-31
818,"1,150","1,099","1,150","1,114","9,127","10,305,988",2022-01-28
819,"1,225","1,147","1,150","1,150","6,820","7,844,586",2022-01-27
820,"1,231","1,150","1,231","1,150","2,060","2,370,892",2022-01-26
821,"1,233","1,150","1,152","1,198","18,643","21,533,631",2022-01-25
822,"1,239","1,151","1,151","1,239",560,"685,180",2022-01-24
823,"1,240","1,050","1,220","1,144","10,584","12,133,204",2022-01-21
824,"1,240","1,200","1,240","1,216","1,657","2,009,680",2022-01-20
825,"1,278","1,203","1,240","1,212","8,314","10,322,429",2022-01-19
826,"1,257","1,249","1,257","1,254",832,"1,043,214",2022-01-18
827,"1,298","1,010","1,152","1,096","44,335","49,784,956",2022-01-17
828,"1,340","1,140","1,315","1,150","62,386","74,016,498",2022-01-14
829,"1,340","1,300","1,338","1,340",790,"1,057,128",2022-01-13
830,"1,335","1,273","1,273","1,334","2,986","3,952,075",2022-01-12
831,"1,334","1,265","1,265","1,316","2,751","3,542,182",2022-01-11
832,"1,335","1,261","1,311","1,288","9,847","12,732,454",2022-01-10
833,"1,339","1,308","1,335","1,315","2,910","3,838,440",2022-01-07
834,"1,350","1,337","1,337","1,337","2,034","2,723,914",2022-01-06
835,"1,350","1,345","1,345","1,349","12,690","17,077,904",2022-01-05
836,"1,345","1,315","1,315","1,344","3,063","4,089,488",2022-01-04
837,"1,330","1,296","1,296","1,330","6,455","8,453,997",2022-01-03
838,"1,339","1,292","1,339","1,319","24,622","32,401,661",2021-12-31
839,"1,348","1,300","1,301","1,346","9,434","12,345,270",2021-12-30
840,"1,359","1,300","1,359","1,321","4,932","6,471,512",2021-12-28
841,"1,367","1,300","1,367","1,360","7,590","10,005,005",2021-12-27
842,"1,369","1,300","1,355","1,317","6,612","8,708,403",2021-12-24
843,"1,370","1,292","1,370","1,345","44,360","57,773,501",2021-12-23
844,"1,380","1,330","1,380","1,370","6,698","9,106,855",2021-12-22
845,"1,394","1,337","1,350","1,390","6,353","8,603,672",2021-12-21
846,"1,380","1,335","1,350","1,379","3,793","5,130,119",2021-12-20
847,"1,350","1,335","1,350","1,350","1,902","2,561,567",2021-12-17
848,"1,358","1,330","1,348","1,347",708,"953,996",2021-12-16
849,"1,350","1,330","1,330","1,344","2,489","3,338,089",2021-12-15
850,"1,330","1,310","1,315","1,328","16,472","21,711,923",2021-12-14
851,"1,344","1,320","1,344","1,329","11,395","15,095,176",2021-12-13
852,"1,346","1,330","1,345","1,337","4,284","5,747,516",2021-12-10
853,"1,345","1,320","1,340","1,326","14,445","19,159,672",2021-12-09
854,"1,347","1,328","1,347","1,341","12,150","16,248,539",2021-12-08
855,"1,347","1,293","1,294","1,342","21,554","28,807,053",2021-12-07
856,"1,331","1,290","1,291","1,319","19,078","24,732,117",2021-12-06
857,"1,320","1,288","1,296","1,290","21,205","27,404,887",2021-12-03
858,"1,331","1,300","1,331","1,321","6,886","9,079,411",2021-12-02
859,"1,340","1,299","1,300","1,326","3,436","4,535,187",2021-12-01
860,"1,347","1,299","1,304","1,319","4,462","5,874,783",2021-11-30
861,"1,349","1,311","1,349","1,349","1,313","1,758,240",2021-11-29
862,"1,350","1,301","1,314","1,345",626,"838,846",2021-11-25
863,"1,379","1,301","1,314","1,313","5,548","7,291,042",2021-11-24
864,"1,380","1,314","1,378","1,325","6,691","8,968,708",2021-11-23
865,"1,379","1,341","1,341","1,379","2,367","3,211,037",2021-11-22
866,"1,380","1,340","1,345","1,373","1,515","2,066,710",2021-11-19
867,"1,388","1,330","1,387","1,387",861,"1,179,637",2021-11-18
868,"1,390","1,313","1,390","1,389","1,445","1,931,150",2021-11-17
869,"1,400","1,300","1,300","1,353","4,088","5,489,318",2021-11-16
870,"1,380","1,281","1,350","1,380","2,744","3,668,664",2021-11-15
871,"1,350","1,345","1,345","1,348","2,560","3,448,847",2021-11-12
872,"1,346","1,280","1,300","1,342","2,038","2,675,188",2021-11-11
873,"1,346","1,300","1,346","1,336","1,632","2,182,154",2021-11-10
874,"1,346","1,280","1,300","1,344","1,364","1,809,078",2021-11-09
875,"1,350","1,250","1,300","1,348","1,852","2,448,284",2021-11-08
876,"1,350","1,250","1,350","1,349","3,823","5,090,142",2021-11-04
877,"1,384","1,350","1,350","1,384",221,"301,346",2021-11-03
878,"1,385","1,340","1,360","1,381","2,963","4,036,490",2021-11-02
879,"1,385","1,340","1,385","1,385",460,"629,130",2021-11-01
880,"1,390","1,338","1,339","1,374","1,243","1,703,740",2021-10-29
881,"1,399","1,336","1,370","1,385","5,139","6,928,738",2021-10-28
882,"1,390","1,366","1,390","1,388","2,987","4,099,655",2021-10-27
883,"1,395","1,361","1,379","1,381","1,166","1,601,725",2021-10-26
884,"1,395","1,332","1,350","1,377","6,596","8,956,452",2021-10-25
885,"1,380","1,331","1,331","1,370","5,975","8,055,599",2021-10-22
886,"1,377","1,351","1,360","1,376","1,722","2,346,366",2021-10-21
887,"1,378","1,330","1,370","1,377","2,835","3,858,688",2021-10-20
888,"1,378","1,330","1,331","1,365","4,203","5,714,490",2021-10-19
889,"1,380","1,329","1,330","1,373","10,264","13,736,675",2021-10-18
890,"1,390","1,328","1,328","1,380","1,951","2,630,138",2021-10-15
891,"1,390","1,328","1,350","1,385","3,245","4,447,133",2021-10-14
892,"1,397","1,350","1,350","1,392",993,"1,353,563",2021-10-13
893,"1,388","1,352","1,380","1,384","2,580","3,566,848",2021-10-12
894,"1,392","1,306","1,306","1,366","2,562","3,479,963",2021-10-11
895,"1,438","1,370","1,402","1,380","6,959","9,661,002",2021-10-08
896,"1,499","1,400","1,451","1,438","5,880","8,443,660",2021-10-07
897,"1,579","1,480","1,510","1,507","4,200","6,335,290",2021-10-06
898,"1,596","1,506","1,506","1,585","2,489","3,935,014",2021-10-05
899,"1,600","1,500","1,600","1,599","10,278","16,029,784",2021-10-04
900,"1,627","1,600","1,600","1,605","1,790","2,869,977",2021-10-01
901,"1,616","1,600","1,600","1,613",639,"1,025,693",2021-09-30
902,"1,629","1,600","1,601","1,628","5,183","8,373,882",2021-09-29
903,"1,620","1,600","1,606","1,603","5,735","9,191,967",2021-09-28
904,"1,630","1,606","1,606","1,609",798,"1,283,988",2021-09-27
905,"1,640","1,610","1,610","1,638","2,551","4,168,046",2021-09-24
906,"1,630","1,605","1,612","1,628","2,032","3,276,026",2021-09-23
907,"1,630","1,620","1,630","1,624",494,"802,220",2021-09-22
908,"1,638","1,601","1,601","1,632","2,407","3,883,582",2021-09-21
909,"1,610","1,602","1,602","1,610",772,"1,238,594",2021-09-20
910,"1,610","1,595","1,595","1,610","2,957","4,739,990",2021-09-17
911,"1,639","1,595","1,610","1,610","3,021","4,860,902",2021-09-16
912,"1,650","1,600","1,610","1,621","6,855","11,087,355",2021-09-15
913,"1,720","1,595","1,720","1,686","12,034","19,819,158",2021-09-14
914,"1,750","1,700","1,721","1,717","15,066","26,143,874",2021-09-13
915,"1,701","1,629","1,629","1,700","8,089","13,521,055",2021-09-10
916,"1,629","1,581","1,581","1,619","17,471","28,054,065",2021-09-09
917,"1,596","1,550","1,550","1,586","8,434","13,374,710",2021-09-08
918,"1,550","1,500","1,521","1,539","15,674","23,789,316",2021-09-07
919,"1,519","1,500","1,500","1,511","7,935","11,950,245",2021-09-06
920,"1,512","1,405","1,405","1,509","5,903","8,711,613",2021-09-03
921,"1,450","1,400","1,400","1,425","4,731","6,711,014",2021-09-02
922,"1,400","1,362","1,362","1,394","2,465","3,416,361",2021-09-01
923,"1,438","1,351","1,400","1,399","5,531","7,750,884",2021-08-31
924,"1,500","1,421","1,492","1,445","2,462","3,560,750",2021-08-30
925,"1,525","1,411","1,411","1,492","8,533","12,571,450",2021-08-27
926,"1,630","1,403","1,479","1,525","10,425","15,819,467",2021-08-26
927,"1,478","1,269","1,269","1,420","15,866","21,300,662",2021-08-25
928,"1,344","1,245","1,245","1,340","7,939","10,364,893",2021-08-24
929,"1,285","1,227","1,285","1,284","1,301","1,655,742",2021-08-23
930,"1,300","1,220","1,228","1,274","9,446","11,946,676",2021-08-20
931,"1,230","1,221","1,228","1,221","6,309","7,718,420",2021-08-19
932,"1,250","1,227","1,250","1,240","4,793","5,948,548",2021-08-18
933,"1,290","1,246","1,288","1,262","3,951","4,988,836",2021-08-17
934,"1,299","1,230","1,242","1,294","2,867","3,602,472",2021-08-16
935,"1,300","1,233","1,259","1,290","1,403","1,781,046",2021-08-13
936,"1,280","1,230","1,259","1,279","1,757","2,225,802",2021-08-12
937,"1,300","1,226","1,250","1,288","5,314","6,758,146",2021-08-11
938,"1,349","1,227","1,227","1,346",302,"393,799",2021-08-10
939,"1,353","1,220","1,250","1,351","3,610","4,543,211",2021-08-09
940,"1,240","1,210","1,240","1,237","7,036","8,719,254",2021-08-06
941,"1,258","1,250","1,250","1,258","3,018","3,791,777",2021-08-05
942,"1,259","1,222","1,256","1,243","1,514","1,873,624",2021-08-04
943,"1,277","1,202","1,203","1,236","6,704","8,242,489",2021-08-03
944,"1,288","1,209","1,209","1,249","7,839","9,592,071",2021-08-02
945,"1,299","1,201","1,201","1,273","3,603","4,481,044",2021-07-30
946,"1,338","1,206","1,206","1,322","1,125","1,399,987",2021-07-29
947,"1,337","1,200","1,205","1,208","3,264","4,000,537",2021-07-28
948,"1,368","1,300","1,360","1,368",424,"552,770",2021-07-27
949,"1,368","1,310","1,310","1,366","1,520","2,005,078",2021-07-26
950,"1,370","1,311","1,369","1,360","10,551","14,403,136",2021-07-24
951,"1,370","1,224","1,224","1,359","10,557","14,153,633",2021-07-23
952,"1,323","1,289","1,289","1,320","2,387","3,126,543",2021-07-22
953,"1,297","1,200","1,211","1,297","4,066","5,154,096",2021-07-21
954,"1,254","1,253","1,253","1,253",262,"328,336",2021-07-20
955,"1,330","1,252","1,252","1,322","1,285","1,621,710",2021-07-19
956,"1,370","1,300","1,370","1,314","4,954","6,535,306",2021-07-09
957,"1,370","1,315","1,315","1,368","4,696","6,318,268",2021-07-08
958,"1,368","1,309","1,367","1,368","45,966","62,850,610",2021-07-07
959,"1,375","1,308","1,375","1,368","1,674","2,270,060",2021-07-06
960,"1,380","1,305","1,305","1,371",877,"1,171,542",2021-07-05
961,"1,384","1,379","1,379","1,384",173,"239,423",2021-07-02
962,"1,395","1,304","1,395","1,387","4,549","6,108,508",2021-07-01
963,"1,492","1,313","1,313","1,453","40,141","57,378,834",2021-06-30
964,"1,438","1,305","1,348","1,406","6,314","8,783,010",2021-06-29
965,"1,395","1,178","1,260","1,376","3,424","4,491,129",2021-06-28
966,"1,270","1,125","1,125","1,263","8,726","10,538,127.00",2021-06-25
967,"1,190","1,100","1,100","1,188","8,499","9,767,656.00",2021-06-24
968,"1,149","1,101","1,125","1,104","3,173","3,542,104.00",2021-06-23
969,"1,190","1,108","1,160","1,144","27,693","31,675,943.00",2021-06-22
970,"1,168","1,110","1,112","1,158","3,542","3,994,769.00",2021-06-21
971,"1,110","1,100","1,104","1,104","6,697","7,377,117.00",2021-06-18
972,"1,185","1,100","1,185","1,131","9,369","10,545,687.00",2021-06-17
973,"1,187","1,117","1,150","1,148","6,044","6,858,688.00",2021-06-16
974,"1,198","1,111","1,180","1,191","5,434","6,271,529.00",2021-06-15
975,"1,248","1,180","1,248","1,199","2,472","2,978,938",2021-06-14
976,"1,257","1,200","1,257","1,250","1,794","2,197,044.00",2021-06-11
977,"1,273","1,205","1,205","1,250","1,671","2,046,309.00",2021-06-10
978,"1,275","1,200","1,201","1,266","4,641","5,778,728.00",2021-06-08
979,"1,300","1,150","1,279","1,293","8,526","10,630,754.00",2021-06-07
980,"1,330","1,200","1,200","1,298","11,275","13,572,080.00",2021-06-04
981,"1,338","1,250","1,260","1,254","1,540","1,936,496.00",2021-06-03
982,"1,374","1,240","1,374","1,350","35,901","48,244,968.00",2021-06-02
983,"1,340","1,301","1,330","1,307","7,480","9,779,472.00",2021-05-31
984,"1,383","1,303","1,303","1,383","11,443","15,559,518.00",2021-05-28
985,"1,380","1,301","1,355","1,327","7,626","10,198,512.00",2021-05-27
986,"1,386","1,351","1,356","1,375","7,152","9,794,661.00",2021-05-25
987,"1,420","1,371","1,380","1,400","17,783","24,720,571.00",2021-05-24
988,"1,420","1,384","1,419","1,403","4,529","6,315,530.00",2021-05-21
989,"1,430","1,380","1,380","1,423","10,953","15,346,360.00",2021-05-20
990,"1,428","1,401","1,425","1,427","9,545","13,553,129.00",2021-05-19
991,"1,460","1,420","1,420","1,460","4,360","6,308,862.00",2021-05-18
992,"1,462","1,421","1,421","1,459","6,013","8,759,541.00",2021-05-17
993,"1,460","1,410","1,460","1,417",415,"596,470.00",2021-05-14
994,"1,480","1,410","1,410","1,461","3,668","5,244,661.00",2021-05-13
995,"1,489","1,440","1,450","1,470",632,"923,974.00",2021-05-12
996,"1,490","1,400","1,480","1,460","19,461","28,308,529.00",2021-05-11
997,"1,500","1,450","1,455","1,494","6,789","10,080,826.00",2021-05-10
998,"1,500","1,451","1,494","1,493","9,214","13,759,111.00",2021-05-07
999,"1,500","1,451","1,462","1,500","49,613","73,967,730.00",2021-05-06
1000,"1,500","1,461","1,471","1,498","40,945","60,943,903.00",2021-05-05
1001,"1,510","1,471","1,500","1,479","31,102","46,297,028.00",2021-05-04
1002,"1,519","1,470","1,480","1,500","121,302","181,907,361.00",2021-05-03
1003,"1,510","1,470","1,500","1,483","4,902","7,297,011.00",2021-04-30
1004,"1,530","1,478","1,478","1,506","15,141","22,717,419.00",2021-04-29
1005,"1,530","1,462","1,500","1,513","24,644","37,048,655.00",2021-04-28
1006,"1,540","1,442","1,531","1,530","228,998","349,634,548.00",2021-04-27
1007,"1,725","1,530","1,668","1,547","20,822","33,331,628.00",2021-04-26
1008,"1,729","1,665","1,729","1,704","233,578","397,477,662.00",2021-04-23
1009,"1,768","1,675","1,675","1,749","532,611","930,302,154.00",2021-04-22
1010,"1,780","1,661","1,700","1,740","380,001","660,641,487.00",2021-04-21
1011,"1,800","1,650","1,680","1,702","31,365","52,648,577.00",2021-04-20
1012,"1,647","1,561","1,647","1,640","62,640","102,172,567.00",2021-04-19
1013,"1,460","1,364","1,370","1,433","23,959","33,990,989.00",2021-04-16
1014,"1,388","1,356","1,388","1,370","42,993","59,265,162.00",2021-04-15
1015,"1,390","1,360","1,390","1,379","12,226","16,861,836.00",2021-04-14
1016,"1,395","1,361","1,361","1,373","11,475","15,843,223.00",2021-04-13
1017,"1,400","1,340","1,350","1,394","7,405","10,229,404.00",2021-04-12
1018,"1,400","1,310","1,310","1,398","9,170","12,445,247.00",2021-04-09
1019,"1,374","1,301","1,360","1,357","10,949","14,571,447.00",2021-04-08
1020,"1,390","1,301","1,301","1,364","14,632","20,021,296.00",2021-04-07
1021,"1,390","1,301","1,301","1,364","14,632","20,021,296.00",2021-04-07
1022,"1,399","1,300","1,395","1,392","21,177","29,248,346.00",2021-04-06
1023,"1,400","1,357","1,358","1,400","7,582","10,428,021.00",2021-04-05
1024,"1,410","1,360","1,401","1,402","6,732","9,216,507.00",2021-04-02
1025,"1,431","1,380","1,431","1,416","6,835","9,570,894.00",2021-04-01
1026,"1,456","1,390","1,401","1,455","16,015","22,982,790.00",2021-03-31
1027,"1,435","1,410","1,428","1,418","19,732","27,927,487.00",2021-03-30
1028,"1,429","1,401","1,429","1,416","1,087","1,533,700.00",2021-03-29
1029,"1,435","1,400","1,410","1,411","5,924","8,381,807.00",2021-03-26
1030,"1,470","1,400","1,420","1,425","2,955","4,200,592.00",2021-03-25
1031,"1,450","1,380","1,440","1,432","57,700","82,517,992.00",2021-03-24
1032,"1,480","1,380","1,470","1,453","5,880","8,427,503.00",2021-03-23
1033,"1,470","1,444","1,450","1,450","406,044","589,447,350.00",2021-03-22
1034,"1,464","1,444","1,464","1,449","128,369","186,008,122.00",2021-03-19
1035,"1,466","1,450","1,466","1,458","5,970","8,715,105.00",2021-03-18
1036,"1,470","1,465","1,465","1,466","4,186","6,138,088.00",2021-03-17
1037,"1,500","1,459","1,498","1,478","21,592","31,708,808.00",2021-03-16
1038,"1,498","1,430","1,449","1,495","45,980","67,468,671.00",2021-03-15
1039,"1,450","1,430","1,440","1,448","63,004","90,831,552.00",2021-03-12
1040,"1,447","1,400","1,425","1,437","14,424","20,648,464.00",2021-03-11
1041,"1,435","1,427","1,428","1,434","27,541","39,492,626.00",2021-03-10
1042,"1,440","1,427","1,427","1,429","15,348","21,940,736.00",2021-03-09
1043,"1,427","1,400","1,400","1,426","55,653","78,245,135.00",2021-03-05
1044,"1,430","1,295","1,300","1,419","51,518","71,592,488.00",2021-03-04
1045,"1,460","1,296","1,320","1,430","68,882","94,047,511.00",2021-03-03
1046,"1,410","1,150","1,250","1,337","76,566","98,684,270.00",2021-03-02
1047,"1,400","1,208","1,390","1,287","70,837","91,177,246.00",2021-03-01
1048,"1,500","1,315","1,500","1,421","51,408","75,150,876.00",2021-02-26
1049,"1,559","1,460","1,510","1,526","41,672","63,184,818.00",2021-02-25
1050,"1,590","1,471","1,471","1,550","39,841","61,635,344.00",2021-02-24
1051,"1,590","1,471","1,574","1,490","28,764","44,915,776.00",2021-02-23
1052,"1,590","1,500","1,500","1,564","108,941","166,308,007.00",2021-02-22
1053,"1,511","1,350","1,422","1,480","64,711","93,265,213.00",2021-02-19
1054,"1,315","1,200","1,200","1,315","40,579","53,068,710.00",2021-02-18
1055,"1,204","1,081","1,101","1,144","31,868","35,830,268.00",2021-02-17
1056,"1,100",950,950,"1,049","56,477","58,929,372.36",2021-02-16
1057,965,880,948,960,"1,207,985","1,159,111,278.00",2021-02-15
1058,940,899,899,928,"180,519","167,446,568.80",2021-02-11
1059,900,871,871,899,"603,858","542,730,942.35",2021-02-10
1060,871,855,871,870,"569,084","495,102,582.00",2021-02-09
1061,871,850,850,855,"18,357","15,694,585.00",2021-02-08
1062,871,850,871,856,"2,676","2,304,527.60",2021-02-05
1063,871,860,860,870,"1,127,800","981,179,950.80",2021-02-04
1064,865,860,860,865,570,"491,390.00",2021-02-03
1065,870,851,868,854,"1,805","1,545,405.00",2021-02-02
1066,870,850,850,869,"4,279","3,697,646.00",2021-02-01
1067,850,820,824,849,"5,082","4,288,777",2021-01-29
1068,839,820,832,825,"2,894","2,401,832.20",2021-01-28
1069,840,815,815,832,"1,762","1,469,960",2021-01-27
1070,850,815,845,830,974,"819,770.00",2021-01-26
1071,878,815,849,849,"8,298","6,997,756.00",2021-01-25
1072,850,830,834,841,"23,153","19,521,058.00",2021-01-22
1073,850,770,800,821,"29,414","23,866,090.30",2021-01-21
1074,809,781,795,803,"3,185","2,546,063.00",2021-01-20
1075,810,780,780,808,"4,800","3,830,011.20",2021-01-19
1076,785,740,750,784,"19,170","14,656,481.50",2021-01-18
1077,750,742,742,746,"2,417","1,798,045.60",2021-01-15
1078,745,743,745,743,443,"329,836.90",2021-01-14
1079,750,706,750,743,"53,180","38,308,270.48",2021-01-13
1080,750,712,720,720,656,"471,403.80",2021-01-12
1081,760,750,750,760,"2,120","1,592,758",2021-01-11
1082,763,740,750,755,"1,736","1,304,845.00",2021-01-08
1083,750,705,750,749,"2,206","1,632,129.00",2021-01-07
1084,764,731,750,763,260,"198,143",2021-01-06
1085,759,732,732,751,170,"125,790.00",2021-01-05
1086,785,770,785,770,748,"584,150.00",2021-01-04
1087,800,750,759,800,"33,637","26,310,682.80",2020-12-31
1088,760,720,748,750,"30,034","22,273,514.35",2020-12-30
1089,750,715,715,748,"38,420","28,561,103.94",2020-12-28
1090,744,730,738,743,"164,359","122,194,418.00",2020-12-25
1091,745,730,730,742,"10,207","7,535,315.00",2020-12-24
1092,740,740,740,740,265,"196,100.00",2020-12-23
1093,750,734,740,749,"6,647","4,911,778.00",2020-12-22
1094,740,700,730,740,"4,216","3,094,784.96",2020-12-21
1095,735,720,720,734,"13,171","9,660,740.00",2020-12-18
1096,720,720,720,720,31,"22,320",2020-12-17
1097,701,700,701,700,"4,000","2,800,381.00",2020-12-16
1098,720,700,700,720,"4,886","3,430,079.80",2020-12-15
1099,705,699,700,704,612,"428,510",2020-12-14
1100,700,700,700,700,35,"24,500.00",2020-12-11
1101,705,688,690,694,308,"213,760.00",2020-12-10
1102,705,705,705,705,10,"7,050.00",2020-12-09
1103,705,705,705,705,115,"81,075.00",2020-12-08
1104,705,705,705,705,266,"187,530.00",2020-12-07
1105,705,686,686,705,230,"158,350",2020-12-04
1106,705,690,690,705,"1,722","1,188,495.00",2020-12-03
1107,705,705,705,705,20,"14,100.00",2020-12-02
1108,705,701,705,701,966,"678,012.25",2020-12-01
1109,705,701,705,704,438,"308,493.75",2020-11-30
1110,710,710,710,710,10,"7,100.00",2020-11-27
1111,710,710,710,710,4,"2,840.00",2020-11-25
1112,710,710,710,710,142,"100,820.00",2020-11-24
1113,710,710,710,710,113,"80,230.00",2020-11-23
1114,710,710,710,710,10,"7,100.00",2020-11-20
1115,702,701,701,701,"11,454","8,029,394",2020-11-19
1116,710,710,710,710,110,"78,100.00",2020-11-18
1117,710,708,710,710,265,"188,112.50",2020-11-17
1118,710,700,704,702,"1,340","940,900.00",2020-11-13
1119,710,710,710,710,61,"43,310.00",2020-11-12
1120,740,702,702,709,"5,936","4,206,972.00",2020-11-11
1121,760,710,710,750,"249,921","183,142,636",2020-11-10
1122,750,700,700,723,"4,923","3,561,568.00",2020-11-09
1123,722,700,700,722,"25,400","18,024,200.00",2020-11-06
1124,719,704,705,719,"1,027","732,271",2020-11-05
1125,715,690,703,709,"4,040","2,862,359",2020-11-04
1126,715,710,715,710,"4,125","2,931,873.30",2020-11-03
1127,712,705,705,711,"1,304","924,444.10",2020-11-02
1128,700,700,700,700,"38,303","26,812,100",2020-10-30
1129,700,700,700,700,4,"2,800.00",2020-10-29
1130,700,700,700,700,4,"2,800",2020-10-28
1131,700,700,700,700,27,"18,900.00",2020-10-27
1132,700,700,700,700,235,"164,500.00",2020-10-26
1133,700,675,675,700,"2,583","1,789,040.00",2020-10-23
1134,700,700,700,700,110,"77,000.00",2020-10-22
1135,709,709,709,709,2,"1,418.00",2020-10-21
1136,709,709,709,709,47,"33,323",2020-10-20
1137,709,700,700,709,152,"107,318.00",2020-10-19
1138,709,706,709,706,21,"14,835.00",2020-10-16
1139,705,705,705,705,13,"9,165",2020-10-14
1140,709,673,673,709,206,"138,854",2020-10-13
1141,709,709,709,709,85,"60,265",2020-10-12
1142,710,709,710,709,997,"707,061",2020-10-09
1143,710,700,710,710,345,"243,950.00",2020-10-08
1144,712,710,712,710,"12,047","8,553,374.50",2020-10-07
1145,700,700,700,700,71,"49,700.00",2020-10-06
1146,700,700,700,700,2,"1,400.00",2020-10-05
1147,712,712,712,712,3,"2,136",2020-10-02
1148,714,713,713,713,168,"119,839",2020-10-01
1149,713,680,713,688,"3,181","2,204,750",2020-09-30
1150,713,713,713,713,"1,416","1,009,608.00",2020-09-29
1151,719,701,719,701,896,"628,132",2020-09-28
1152,720,709,710,720,"3,161","2,245,183.00",2020-09-25
1153,700,700,700,700,"1,000","700,000.00",2020-09-24
1154,719,683,719,683,"1,003","685,157.00",2020-09-23
1155,720,704,704,713,"7,111","5,069,421.67",2020-09-22
1156,705,673,703,700,"1,737","1,216,559",2020-09-21
1157,705,673,705,704,408,"274,840.12",2020-09-18
1158,705,674,674,705,757,"516,480.55",2020-09-17
1159,705,670,700,682,"1,413","964,420.20",2020-09-16
1160,700,672,672,700,679,"457,033",2020-09-15
1161,710,670,681,672,"2,463","1,661,411",2020-09-14
1162,710,710,710,710,2,"1,420.00",2020-09-11
1163,700,700,700,700,276,"193,200.00",2020-09-10
1164,714,681,714,710,102,"70,485",2020-09-09
1165,710,701,710,701,20,"14,083",2020-09-08
1166,715,715,715,715,199,"142,285",2020-09-07
1167,700,700,700,700,7,"4,900",2020-09-04
1168,728,700,728,700,492,"344,456",2020-09-03
1169,729,729,729,729,3,"2,187",2020-09-02
1170,730,730,730,730,100,"73,000.00",2020-09-01
1171,730,730,730,730,10,"7,300",2020-08-31
1172,741,670,670,728,"8,261","5,726,078",2020-08-28
1173,741,680,680,737,"48,682","35,891,658",2020-08-27
1174,702,701,701,702,53,"37,186.00",2020-08-26
1175,702,670,702,674,349,"235,306.00",2020-08-25
1176,703,703,703,703,3,"2,109",2020-08-24
