№,Ханш Дээд,Ханш Доод,Ханш Нээлт,Ханш Хаалт,Арилжигдсан Ширхэг,Арилжигдсан Үнийн дүн,Арилжигдсан Огноо
1,"22,980","21,800","21,800","22,980",227,"4,998,560",2025-05-12
2,"21,880","21,800","21,880","21,860",19,"415,480.00",2025-05-09
3,"21,880","21,700","21,880","21,740",5,"108,680.00",2025-05-08
4,"21,900","21,880","21,900","21,880",116,"2,539,000.00",2025-05-07
5,"22,000","21,920","22,000","21,920",92,"2,017,360.00",2025-05-06
6,"22,000","21,440","21,780","22,000",81,"1,767,200.00",2025-05-05
7,"21,780","21,420","21,420","21,780",168,"3,635,120.00",2025-05-02
8,"21,800","21,320","21,800","21,780",91,"1,964,660.00",2025-05-01
9,"21,800","21,500","21,500","21,580",41,"884,500.00",2025-04-30
10,"21,980","21,400","21,980","21,800",374,"8,136,620.00",2025-04-29
11,"22,000","21,900","22,000","21,980",108,"2,373,280.00",2025-04-28
12,"22,000","21,980","22,000","21,980",16,"351,720",2025-04-25
13,"21,900","21,880","21,900","21,880",53,"1,160,580.00",2025-04-24
14,"21,980","21,960","21,960","21,980",23,"505,480.00",2025-04-23
15,"21,960","21,700","21,960","21,960",16,"349,420.00",2025-04-22
16,"22,000","21,680","21,700","21,840",509,"11,162,980.00",2025-04-21
17,"21,700","21,600","21,600","21,620",19,"410,800.00",2025-04-18
18,"21,600","21,500","21,580","21,540",16,"344,680.00",2025-04-17
19,"21,600","21,100","21,100","21,400",8,"171,240.00",2025-04-16
20,"21,780","21,100","21,100","21,180",166,"3,528,060.00",2025-04-15
21,"21,800","20,980","21,800","21,200",33,"699,340",2025-04-14
22,"21,840","21,760","21,800","21,820",43,"937,240.00",2025-04-11
23,"21,860","21,500","21,560","21,860",75,"1,632,180.00",2025-04-10
24,"21,340","20,800","21,340","20,860",26,"542,380.00",2025-04-09
25,"21,360","20,800","20,820","20,900",135,"2,828,380.00",2025-04-08
26,"21,300","20,800","21,300","20,860",9,"187,700.00",2025-04-07
27,"21,620","20,600","20,700","21,380",192,"3,971,300.00",2025-04-04
28,"21,680","20,700","21,680","20,840",87,"1,815,380.00",2025-04-03
29,"21,740","20,640","21,740","20,920",610,"12,862,040.00",2025-04-02
30,"21,880","20,620","21,880","20,740",111,"2,327,440.00",2025-04-01
31,"21,980","20,800","21,180","21,980",31,"660,680.00",2025-03-31
32,"22,000","20,500","21,100","21,180",338,"6,953,860.00",2025-03-28
33,"21,980","20,540","21,980","20,600",451,"9,372,680.00",2025-03-27
34,"22,000","20,700","21,980","22,000",544,"11,292,360.00",2025-03-26
35,"22,820","20,360","22,820","20,420","1,744","35,722,360.00",2025-03-25
36,"23,800","21,500","23,800","22,820","4,456","102,061,700.00",2025-03-24
37,"23,960","23,840","23,960","23,900",20,"477,340.00",2025-03-21
38,"23,960","23,900","23,940","23,900",69,"1,649,600.00",2025-03-20
39,"23,900","23,900","23,900","23,900",10,"239,000.00",2025-03-19
40,"23,980","23,920","23,960","23,940",22,"527,160.00",2025-03-17
41,"23,960","23,900","23,960","23,920",21,"502,320.00",2025-03-14
42,"23,960","23,820","23,960","23,820",34,"810,240.00",2025-03-13
43,"23,960","23,820","23,960","23,820",91,"2,170,280.00",2025-03-12
44,"23,980","23,800","23,980","23,980",151,"3,611,280.00",2025-03-11
45,"24,000","23,960","23,980","23,980","1,030","24,699,300.00",2025-03-10
46,"24,000","23,980","24,000","23,980",175,"4,198,580.00",2025-03-07
47,"24,200","24,000","24,000","24,000",155,"3,722,400.00",2025-03-06
48,"24,000","24,000","24,000","24,000.00",10,"240,000.00",2025-02-28
49,"24,000","23,960","24,000","23,980",86,"2,062,940.00",2025-02-27
50,"24,000","23,980","24,000","23,980",56,"1,343,900.00",2025-02-26
51,"24,040","23,980","24,040","23,980",272,"6,527,640.00",2025-02-25
52,"24,100","24,000","24,020","24,000",464,"11,138,460.00",2025-02-24
53,"24,000","24,000","24,000","24,000",518,"12,432,000.00",2025-02-20
54,"24,000","23,980","24,000","24,000",327,"7,844,460.00",2025-02-19
55,"24,000","23,980","24,000","24,000","1,402","33,646,220.00",2025-02-18
56,"24,000","24,000","24,000","24,000","1,626","39,024,000.00",2025-02-17
57,"24,000","23,980","24,000","24,000","1,275","30,599,600.00",2025-02-14
58,"24,880","23,980","24,000","24,740",66,"1,599,800.00",2025-02-13
59,"24,000","23,980","24,000","24,000",865,"20,758,460",2025-02-12
60,"24,000","23,980","23,980","24,000",122,"2,927,560.00",2025-02-11
61,"24,000","23,980","24,000","23,980",599,"14,367,320.00",2025-02-10
62,"24,000","23,980","24,000","23,980",267,"6,407,880.00",2025-02-07
63,"24,000","24,000","24,000","24,000",168,"4,032,000.00",2025-02-06
64,"24,000","24,000","24,000","24,000",126,"3,024,000.00",2025-02-05
