№,Ханш Дээд,Ханш Доод,Ханш Нээлт,Ханш Хаалт,Арилжигдсан Ширхэг,Арилжигдсан Үнийн дүн,Арилжигдсан Огноо
511,159,150,156,156,"178,660","27,261,129",2023-04-27
512,164,150,155,163,"525,807","84,098,554",2023-04-26
513,156,150,153,156,"105,610","16,051,442",2023-04-25
514,156,153,156,156,"99,149","15,280,046",2023-04-24
515,157,153,154,156,"178,368","27,489,590",2023-04-21
516,155,153,155,155,"80,577","12,466,509",2023-04-20
517,160,151,160,154,"222,922","34,632,904",2023-04-19
518,162,156,162,157,"290,321","45,560,675",2023-04-18
519,165,157,163,157,"145,555","23,027,793",2023-04-17
520,167,153,155,161,"209,488","33,613,479",2023-04-14
521,156,151,154,154,"13,747","2,122,173",2023-04-13
522,156,152,152,154,"79,969","12,346,818",2023-04-12
523,157,150,151,151,"151,103","23,131,545",2023-04-11
524,153,150,153,150,"206,078","30,959,093",2023-04-10
525,158,149,155,152,"663,095","101,500,296",2023-04-07
526,156,155,156,155,"89,537","13,913,715",2023-04-06
527,159,156,157,158,"162,231","25,453,253",2023-04-05
528,160,157,158,159,"223,143","35,376,849",2023-04-04
529,161,157,161,160,"172,730","27,591,436",2023-04-03
530,161,157,160,160,"103,416","16,313,353",2023-03-31
531,161,158,160,161,"88,292","14,070,681",2023-03-30
532,161,158,160,161,"121,045","19,275,208",2023-03-29
533,161,158,158,160,"30,339","4,853,852",2023-03-28
534,161,157,161,158,"57,329","9,094,459",2023-03-27
535,161,158,159,161,"55,833","8,879,295",2023-03-24
536,161,158,160,160,"31,098","4,969,296",2023-03-23
537,162,158,160,160,"21,095","3,370,198",2023-03-22
538,162,157,162,158,"65,655","10,456,205",2023-03-21
539,162,153,159,161,"223,201","35,423,333",2023-03-20
540,162,155,162,157,"144,862","22,833,373",2023-03-17
541,167,162,166,162,"83,469","13,570,839",2023-03-16
542,169,158,169,165,"159,659","25,896,895",2023-03-15
543,171,169,171,170,"14,678","2,504,403",2023-03-14
544,172,166,170,170,"30,464","5,126,008",2023-03-13
545,170,165,170,169,"72,325","12,084,776",2023-03-10
546,173,165,173,170,"92,234","15,770,133",2023-03-09
547,175,172,173,173,"34,880","6,031,679",2023-03-07
548,176,171,176,172,"42,910","7,456,198",2023-03-06
549,179,174,179,176,"97,367","17,163,865",2023-03-03
550,180,175,177,179,"96,733","17,196,055",2023-03-02
551,180,176,180,177,"75,383","13,385,340",2023-03-01
552,180,177,180,178,"80,256","14,379,146",2023-02-28
553,180,179,180,180,"98,294","17,687,379",2023-02-27
554,180,176,178,180,"56,956","10,175,489",2023-02-24
555,180,175,179,178,"57,396","10,132,618",2023-02-20
556,180,175,179,176,"123,491","21,799,865",2023-02-17
557,178,177,178,177,"60,646","10,766,294",2023-02-16
558,181,177,181,178,"123,156","22,101,750",2023-02-15
559,183,179,181,180,"119,906","21,587,722",2023-02-14
560,188,180,180,180,"147,805","26,798,844",2023-02-13
561,184,178,182,180,"138,091","24,883,592",2023-02-10
562,191,178,187,180,"756,309","139,776,917",2023-02-09
563,190,170,170,179,"643,162","116,182,643",2023-02-08
564,175,166,171,168,"172,101","29,242,193",2023-02-07
565,171,162,162,167,"300,182","50,028,325",2023-02-06
566,162,157,158,161,"190,487","30,413,569",2023-02-03
567,158,156,156,157,"257,476","40,353,325",2023-02-02
568,156,154,155,156,"121,582","18,939,003",2023-02-01
569,157,154,157,155,"151,246","23,569,849",2023-01-31
570,156,153,154,155,"353,135","54,522,910",2023-01-30
571,155,140,155,154,"245,750","36,788,078",2023-01-27
572,158,137,151,146,"1,380,347","202,970,349",2023-01-26
573,155,151,153,152,"471,652","71,801,862",2023-01-25
574,160,152,160,154,"426,729","66,406,326",2023-01-24
575,165,159,165,160,"405,005","65,379,330",2023-01-23
576,167,163,166,164,"467,048","76,597,444",2023-01-20
577,168,163,165,166,"424,025","70,240,323",2023-01-19
578,170,163,170,165,"437,926","72,768,954",2023-01-18
579,170,163,166,168,"1,104,053","184,598,905",2023-01-17
580,175,152,166,162,"2,025,276","326,612,513",2023-01-16
581,201,152,201,162,"10,117,002","1,821,748,482",2023-01-13
582,175,175,175,175,"530,780","92,828,114",2023-01-12
583,152,152,152,152,"308,276","46,882,614",2023-01-11
584,132,132,132,132,"77,317","10,225,173",2023-01-10
585,115,115,115,115,"50,644","5,824,060",2023-01-09
